Version,ReleaseIndex,ReleaseData,File,Class,Signature,LOC,NumStatements,NumParams,NumLocalVars,Cyclomatic,CognitiveComplexity,NestingDepth,ReturnTypeComplexity,CodeSmells,NR,NAuth,LOC_Added,MAX_LOC_Added,AVG_LOC_Added,LOC_Deleted,MAX_LOC_Deleted,AVG_LOC_Deleted,Churn,MAX_Churn,AVG_Churn,Global_NR,Global_NAuth,Global_LOC_Added,Global_MAX_LOC_Added,Global_AVG_LOC_Added,Global_LOC_Deleted,Global_MAX_LOC_Deleted,Global_AVG_LOC_Deleted,Global_Churn,Global_MAX_Churn,Global_AVG_Churn,isBuggy
4.0.0,1,2011-12-07,PubSubProtocol.ConsumeRequest.Builder.java,PubSubProtocol.ConsumeRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.ConsumeRequest.Builder.mergeMsgId(org.apache.hedwig.protocol.PubSubProtocol.MessageSeqId),9,3,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.0.0,1,2011-12-07,BookieWatcher.java,BookieWatcher,"'org.apache.bookkeeper.client.BookieWatcher.getAdditionalBookies(Set, int)'",22,7,2,3,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.0.0,1,2011-12-07,ZkTopicManager.ZkGetOwnerOp.java,ZkTopicManager.ZkGetOwnerOp,org.apache.hedwig.server.topics.ZkTopicManager.ZkGetOwnerOp.claimOrChoose(),6,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.0.0,1,2011-12-07,PubSubProtocol.Message.Builder.java,PubSubProtocol.Message.Builder,org.apache.hedwig.protocol.PubSubProtocol.Message.Builder.buildParsed(),6,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.0.0,1,2011-12-07,FlatLedgerManager.java,FlatLedgerManager,"'org.apache.bookkeeper.meta.FlatLedgerManager.doGc(GarbageCollector, ConcurrentMap, HashSet)'",10,1,3,1,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.0.0,1,2011-12-07,DigestManager.java,DigestManager,org.apache.bookkeeper.client.DigestManager.verifyDigestAndReturnLastConfirmed(ChannelBuffer),8,6,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.0.0,1,2011-12-07,BookieServer.java,BookieServer,org.apache.bookkeeper.proto.BookieServer.parseArgs(String[]),33,1,1,6,6,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.0.0,1,2011-12-07,PubSubProtocol.Message.Builder.java,PubSubProtocol.Message.Builder,org.apache.hedwig.protocol.PubSubProtocol.Message.Builder.buildPartial(),8,4,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.0.0,1,2011-12-07,PerChannelBookieClient.java,PerChannelBookieClient,"'org.apache.bookkeeper.proto.PerChannelBookieClient.handleReadResponse(long, long, int, ChannelBuffer)'",33,7,4,2,7,8,3,1,0,5,2,6,2,1.2,4,1,0.8,10,2,2,5,2,6,2,1.2,4,1,0.8,10,2,2,True
4.0.0,1,2011-12-07,ReadAheadCache.DeliveredUntil.java,ReadAheadCache.DeliveredUntil,org.apache.hedwig.server.persistence.ReadAheadCache.DeliveredUntil.performRequest(),26,5,0,5,5,5,2,1,0,2,1,6,4,3,6,4,3,12,8,6,2,1,6,4,3,6,4,3,12,8,6,False
4.0.0,1,2011-12-07,LedgerMetadata.java,LedgerMetadata,"'org.apache.bookkeeper.client.LedgerMetadata.parseConfig(byte[], int)'",43,6,2,8,9,10,3,1,0,7,2,34,9,4.857143,18,6,2.571429,52,15,7.428571,7,2,34,9,4.857143,18,6,2.571429,52,15,7.428571,False
4.0.0,1,2011-12-07,BookKeeperAdmin.java,BookKeeperAdmin,"'org.apache.bookkeeper.client.BookKeeperAdmin.recoverLedgerFragmentEntry(Long, LedgerHandle, MultiCallback, InetSocketAddress)'",43,1,4,3,4,4,2,1,0,2,2,5,4,2.5,2,1,1,7,5,3.5,2,2,5,4,2.5,2,1,1,7,5,3.5,False
4.0.0,1,2011-12-07,PubSubProtocol.Message.Builder.java,PubSubProtocol.Message.Builder,org.apache.hedwig.protocol.PubSubProtocol.Message.Builder.clear(),7,3,0,0,2,1,1,1,0,1,1,0,0,0,2,2,2,2,2,2,1,1,0,0,0,2,2,2,2,2,2,True
4.0.0,1,2011-12-07,TopicOpQueuer.java,TopicOpQueuer,"'org.apache.hedwig.server.common.TopicOpQueuer.pushAndMaybeRun(ByteString, Op)'",14,3,2,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.0.0,1,2011-12-07,ClientChannelPipelineFactory.java,ClientChannelPipelineFactory,org.apache.hedwig.client.netty.ClientChannelPipelineFactory.getPipeline(),14,8,0,1,2,1,1,1,0,4,2,61,58,15.25,3,1,0.75,64,58,16,4,2,61,58,15.25,3,1,0.75,64,58,16,False
4.0.0,1,2011-12-07,HedwigSubscriber.java,HedwigSubscriber,"'org.apache.hedwig.client.netty.HedwigSubscriber.doSubUnsub(PubSubData, Channel)'",43,15,2,5,4,3,1,1,0,3,1,3,1,1,3,1,1,6,2,2,3,1,3,1,1,3,1,1,6,2,2,True
4.0.0,1,2011-12-07,EntryLogger.GarbageCollectorThread.java,EntryLogger.GarbageCollectorThread,org.apache.bookkeeper.bookie.EntryLogger.GarbageCollectorThread.doGcEntryLogs(),35,1,0,5,8,11,5,1,0,2,1,15,12,7.5,81,76,40.5,96,88,48,2,1,15,12,7.5,81,76,40.5,96,88,48,False
4.0.0,1,2011-12-07,StringUtils.java,StringUtils,org.apache.bookkeeper.util.StringUtils.parseAddr(String),14,6,1,3,3,3,2,1,0,1,1,94,94,94,0,0,0,94,94,94,1,1,94,94,94,0,0,0,94,94,94,False
4.0.0,1,2011-12-07,HedwigPublisher.java,HedwigPublisher,org.apache.hedwig.client.netty.HedwigPublisher.storeHost2ChannelMapping(Channel),28,2,1,1,4,4,2,1,0,2,1,2,1,1,2,1,1,4,2,2,2,1,2,1,1,2,1,1,4,2,2,False
4.0.0,1,2011-12-07,LedgerMetadata.java,LedgerMetadata,"'org.apache.bookkeeper.client.LedgerMetadata.addEnsemble(long, ArrayList)'",5,3,2,0,1,0,0,1,0,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,False
4.0.0,1,2011-12-07,PubSubProtocol.StartDeliveryRequest.java,PubSubProtocol.StartDeliveryRequest,org.apache.hedwig.protocol.PubSubProtocol.StartDeliveryRequest.isInitialized(),5,2,0,0,2,1,1,1,0,1,1,3,3,3,11,11,11,14,14,14,1,1,3,3,3,11,11,11,14,14,14,True
4.0.0,1,2011-12-07,HedwigSubscriber.java,HedwigSubscriber,"'org.apache.hedwig.client.netty.HedwigSubscriber.subscribe(ByteString, ByteString, CreateOrAttach, boolean)'",16,2,4,0,3,3,2,1,0,2,1,2,1,1,2,1,1,4,2,2,2,1,2,1,1,2,1,1,4,2,2,False
4.0.0,1,2011-12-07,BookieClient.java,BookieClient,"'org.apache.bookkeeper.proto.BookieClient.readEntry(InetSocketAddress, long, long, ReadEntryCallback, Object, int)'",14,2,6,1,2,1,1,1,0,2,1,2,1,1,3,2,1.5,5,3,2.5,2,1,2,1,1,3,2,1.5,5,3,2.5,False
4.0.0,1,2011-12-07,AbstractZkLedgerManager.java,AbstractZkLedgerManager,"'org.apache.bookkeeper.meta.AbstractZkLedgerManager.processResult(int, String, Object, List)'",28,5,4,2,6,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.0.0,1,2011-12-07,PubSubProtocol.PubSubRequest.Builder.java,PubSubProtocol.PubSubRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.PubSubRequest.Builder.create(),5,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.0.0,1,2011-12-07,PubSubProtocol.StopDeliveryRequest.Builder.java,PubSubProtocol.StopDeliveryRequest.Builder,"'org.apache.hedwig.protocol.PubSubProtocol.StopDeliveryRequest.Builder.mergeFrom(com.google.protobuf.CodedInputStream, com.google.protobuf.ExtensionRegistryLite)'",24,2,2,2,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.0.0,1,2011-12-07,PubSubProtocol.PubSubRequest.Builder.java,PubSubProtocol.PubSubRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.PubSubRequest.Builder.buildParsed(),6,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.0.0,1,2011-12-07,PubSubProtocol.PubSubRequest.Builder.java,PubSubProtocol.PubSubRequest.Builder,"'org.apache.hedwig.protocol.PubSubProtocol.PubSubRequest.Builder.mergeFrom(com.google.protobuf.CodedInputStream, com.google.protobuf.ExtensionRegistryLite)'",121,2,2,12,24,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.0.0,1,2011-12-07,PubSubProtocol.LedgerRanges.Builder.java,PubSubProtocol.LedgerRanges.Builder,org.apache.hedwig.protocol.PubSubProtocol.LedgerRanges.Builder.clearRanges(),4,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.0.0,1,2011-12-07,AbstractTopicManager.java,AbstractTopicManager,"'org.apache.hedwig.server.topics.AbstractTopicManager.notifyListenersAndAddToOwnedTopics(ByteString, Callback, Object)'",53,3,3,4,3,2,1,1,0,3,2,13,11,4.333333,4,2,1.333333,17,13,5.666667,3,2,13,11,4.333333,4,2,1.333333,17,13,5.666667,False
4.0.0,1,2011-12-07,PubSubProtocol.MessageSeqId.Builder.java,PubSubProtocol.MessageSeqId.Builder,org.apache.hedwig.protocol.PubSubProtocol.MessageSeqId.Builder.clearRemoteComponents(),4,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.0.0,1,2011-12-07,MySqlClient.java,MySqlClient,org.apache.bookkeeper.benchmark.MySqlClient.main(String[]),19,4,1,3,5,5,2,1,0,1,1,34,34,34,1,1,1,35,35,35,1,1,34,34,34,1,1,1,35,35,35,False
4.0.0,1,2011-12-07,FileInfo.java,FileInfo,org.apache.bookkeeper.bookie.FileInfo.readMasterKey(),18,10,0,4,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.0.0,1,2011-12-07,ResponseHandler.java,ResponseHandler,"'org.apache.hedwig.client.netty.ResponseHandler.handleRedirectResponse(PubSubResponse, PubSubData, Channel)'",66,13,3,5,13,14,3,1,0,7,1,9,2,1.285714,9,2,1.285714,18,4,2.571429,7,1,9,2,1.285714,9,2,1.285714,18,4,2.571429,False
4.0.0,1,2011-12-07,ZkTopicManager.ZkGetOwnerOp.java,ZkTopicManager.ZkGetOwnerOp,org.apache.hedwig.server.topics.ZkTopicManager.ZkGetOwnerOp.chooseLeastLoadedNode(List),48,2,1,7,9,10,3,1,0,3,1,4,2,1.333333,4,2,1.333333,8,4,2.666667,3,1,4,2,1.333333,4,2,1.333333,8,4,2.666667,False
4.0.0,1,2011-12-07,PubSubProtocol.ProtocolVersion.java,PubSubProtocol.ProtocolVersion,org.apache.hedwig.protocol.PubSubProtocol.ProtocolVersion.valueOf(com.google.protobuf.Descriptors.EnumValueDescriptor),6,2,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.0.0,1,2011-12-07,SafeAsynBKCallback.AddCallback.java,SafeAsynBKCallback.AddCallback,"'org.apache.hedwig.zookeeper.SafeAsynBKCallback.AddCallback.addComplete(int, LedgerHandle, long, Object)'",7,1,4,0,2,2,2,1,0,3,1,3,1,1,3,1,1,6,2,2,3,1,3,1,1,3,1,1,6,2,2,False
4.0.0,1,2011-12-07,ReadAheadCache.ScanResponse.java,ReadAheadCache.ScanResponse,org.apache.hedwig.server.persistence.ReadAheadCache.ScanResponse.performRequest(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.0.0,1,2011-12-07,HedwigClientImpl.java,HedwigClientImpl,org.apache.hedwig.client.netty.HedwigClientImpl.close(),27,11,0,2,4,3,1,1,0,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,True
4.0.0,1,2011-12-07,EntryLogger.java,EntryLogger,org.apache.bookkeeper.bookie.EntryLogger.findFile(long),9,2,1,2,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.0.0,1,2011-12-07,HierarchicalLedgerManager.java,HierarchicalLedgerManager,org.apache.bookkeeper.meta.HierarchicalLedgerManager.close(),8,2,0,0,2,2,2,1,0,1,1,514,514,514,0,0,0,514,514,514,1,1,514,514,514,0,0,0,514,514,514,False
4.0.0,1,2011-12-07,Bookie.java,Bookie,org.apache.bookkeeper.bookie.Bookie.checkDirectoryLayoutVersion(File),38,6,1,6,6,7,3,1,0,1,1,72,72,72,0,0,0,72,72,72,1,1,72,72,72,0,0,0,72,72,72,False
4.0.0,1,2011-12-07,LedgerHandle.java,LedgerHandle,"'org.apache.bookkeeper.client.LedgerHandle.handleBookieFailure(InetSocketAddress, int)'",40,8,2,3,6,6,2,1,0,2,1,2,1,1,1,1,0.5,3,2,1.5,2,1,2,1,1,1,1,0.5,3,2,1.5,True
4.0.0,1,2011-12-07,HedwigSubscriber.java,HedwigSubscriber,"'org.apache.hedwig.client.netty.HedwigSubscriber.startDelivery(ByteString, ByteString, MessageHandler)'",31,7,3,3,4,3,1,1,0,6,1,6,1,1,6,1,1,12,2,2,6,1,6,1,1,6,1,1,12,2,2,True
4.0.0,1,2011-12-07,LedgerOpenOp.java,LedgerOpenOp,org.apache.bookkeeper.client.LedgerOpenOp.initiateWithoutRecovery(),4,2,0,0,1,0,0,1,0,1,1,6,6,6,0,0,0,6,6,6,1,1,6,6,6,0,0,0,6,6,6,False
4.0.0,1,2011-12-07,Bookie.java,Bookie,org.apache.bookkeeper.bookie.Bookie.createDirectoryLayoutVersionFile(File),14,4,1,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.0.0,1,2011-12-07,NIOServerFactory.Cnxn.java,NIOServerFactory.Cnxn,org.apache.bookkeeper.proto.NIOServerFactory.Cnxn.readLength(SelectionKey),8,3,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.0.0,1,2011-12-07,LedgerDescriptor.java,LedgerDescriptor,org.apache.bookkeeper.bookie.LedgerDescriptor.readEntry(long),43,5,1,8,9,13,6,1,0,3,2,4,2,1.333333,4,2,1.333333,8,4,2.666667,3,2,4,2,1.333333,4,2,1.333333,8,4,2.666667,False
4.0.0,1,2011-12-07,LedgerRecoveryOp.java,LedgerRecoveryOp,"'org.apache.bookkeeper.client.LedgerRecoveryOp.readComplete(int, LedgerHandle, Enumeration, Object)'",36,6,4,2,4,4,2,1,0,8,2,21,14,2.625,16,8,2,37,22,4.625,8,2,21,14,2.625,16,8,2,37,22,4.625,True
4.0.0,1,2011-12-07,MySqlClient.java,MySqlClient,"'org.apache.bookkeeper.benchmark.MySqlClient.writeSameEntry(byte[], int)'",11,7,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.0.0,1,2011-12-07,BookKeeperAdmin.java,BookKeeperAdmin,"'org.apache.bookkeeper.client.BookKeeperAdmin.recoverBookieData(InetSocketAddress, InetSocketAddress)'",26,4,2,2,3,2,1,1,0,3,1,5,3,1.666667,1,1,0.333333,6,3,2,3,1,5,3,1.666667,1,1,0.333333,6,3,2,False
4.0.0,1,2011-12-07,PubSubProtocol.MessageSeqId.Builder.java,PubSubProtocol.MessageSeqId.Builder,org.apache.hedwig.protocol.PubSubProtocol.MessageSeqId.Builder.addRemoteComponents(org.apache.hedwig.protocol.PubSubProtocol.RegionSpecificSeqId),10,4,1,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.0.0,1,2011-12-07,ReadAheadCache.HashSetCacheKeyFactory.java,ReadAheadCache.HashSetCacheKeyFactory,org.apache.hedwig.server.persistence.ReadAheadCache.HashSetCacheKeyFactory.newInstance(),3,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.0.0,1,2011-12-07,HedwigClientImpl.PubSubRequestTimeoutTask.java,HedwigClientImpl.PubSubRequestTimeoutTask,"'org.apache.hedwig.client.netty.HedwigClientImpl.PubSubRequestTimeoutTask.checkPubSubDataToTimeOut(PubSubData, ResponseHandler, long, long)'",10,1,4,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.0.0,1,2011-12-07,PubSubProtocol.RegionSpecificSeqId.java,PubSubProtocol.RegionSpecificSeqId,org.apache.hedwig.protocol.PubSubProtocol.RegionSpecificSeqId.isInitialized(),7,3,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.0.0,1,2011-12-07,PubSubProtocol.PubSubResponse.Builder.java,PubSubProtocol.PubSubResponse.Builder,org.apache.hedwig.protocol.PubSubProtocol.PubSubResponse.Builder.clearProtocolVersion(),5,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.0.0,1,2011-12-07,LedgerHandle.java,LedgerHandle,org.apache.bookkeeper.client.LedgerHandle.getLedgerKey(),3,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.0.0,1,2011-12-07,ReadAheadCache.ReadAheadScanCallback.java,ReadAheadCache.ReadAheadScanCallback,"'org.apache.hedwig.server.persistence.ReadAheadCache.ReadAheadScanCallback.scanFailed(Object, Exception)'",3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.0.0,1,2011-12-07,OrderedSafeExecutor.java,OrderedSafeExecutor,org.apache.bookkeeper.util.OrderedSafeExecutor.shutdown(),5,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.0.0,1,2011-12-07,LedgerHandle.SyncReadCallback.java,LedgerHandle.SyncReadCallback,"'org.apache.bookkeeper.client.LedgerHandle.SyncReadCallback.readComplete(int, LedgerHandle, Enumeration, Object)'",9,2,4,1,1,0,0,1,0,1,1,26,26,26,0,0,0,26,26,26,1,1,26,26,26,0,0,0,26,26,26,False
4.0.0,1,2011-12-07,PubSubProtocol.PublishRequest.Builder.java,PubSubProtocol.PublishRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.PublishRequest.Builder.clone(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.0.0,1,2011-12-07,BookKeeper.java,BookKeeper,org.apache.bookkeeper.client.BookKeeper.deleteLedger(long),12,5,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,True
4.0.0,1,2011-12-07,PubSubProtocol.MessageSeqId.Builder.java,PubSubProtocol.MessageSeqId.Builder,org.apache.hedwig.protocol.PubSubProtocol.MessageSeqId.Builder.addRemoteComponents(org.apache.hedwig.protocol.PubSubProtocol.RegionSpecificSeqId.Builder),7,3,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.0.0,1,2011-12-07,PubSubProtocol.PubSubRequest.Builder.java,PubSubProtocol.PubSubRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.PubSubRequest.Builder.clearConsumeRequest(),5,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.0.0,1,2011-12-07,PubSubProtocol.ConsumeRequest.Builder.java,PubSubProtocol.ConsumeRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.ConsumeRequest.Builder.clearMsgId(),5,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.0.0,1,2011-12-07,RegionManager.java,RegionManager,"'org.apache.hedwig.server.regions.RegionManager.operationFailed(Object, PubSubException)'",4,1,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.0.0,1,2011-12-07,EntryLogger.java,EntryLogger,"'org.apache.bookkeeper.bookie.EntryLogger.setLastLogId(File, long)'",14,4,2,2,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.0.0,1,2011-12-07,BookKeeper.SyncCreateCallback.java,BookKeeper.SyncCreateCallback,"'org.apache.bookkeeper.client.BookKeeper.SyncCreateCallback.createComplete(int, LedgerHandle, Object)'",6,4,3,1,1,0,0,1,0,1,1,60,60,60,0,0,0,60,60,60,1,1,60,60,60,0,0,0,60,60,60,False
4.0.0,1,2011-12-07,AbstractBenchmark.java,AbstractBenchmark,org.apache.hedwig.server.benchmark.AbstractBenchmark.run(),11,8,0,2,1,0,0,1,0,4,1,12,6,3,8,4,2,20,8,5,4,1,12,6,3,8,4,2,20,8,5,False
4.0.0,1,2011-12-07,CallbackUtils.java,CallbackUtils,"'org.apache.hedwig.util.CallbackUtils.multiCallback(int, Callback, Object, Logger, String, String, Runnable)'",38,1,7,2,6,7,3,2,0,3,1,3,1,1,3,1,1,6,2,2,3,1,3,1,1,3,1,1,6,2,2,False
4.0.0,1,2011-12-07,LocalDBPersistenceManager.java,LocalDBPersistenceManager,"'org.apache.hedwig.server.persistence.LocalDBPersistenceManager.scanMessagesInternal(ByteString, long, int, long, ScanCallback, Object, int)'",71,6,7,11,12,15,5,1,0,2,1,2,1,1,2,1,1,4,2,2,2,1,2,1,1,2,1,1,4,2,2,False
4.0.0,1,2011-12-07,CacheValue.java,CacheValue,org.apache.hedwig.server.persistence.CacheValue.setErrorAndInvokeCallbacks(Exception),6,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.0.0,1,2011-12-07,LedgerCache.java,LedgerCache,"'org.apache.bookkeeper.bookie.LedgerCache.grabCleanPage(long, long)'",54,3,2,6,10,11,3,1,0,4,2,5,2,1.25,5,2,1.25,10,4,2.5,4,2,5,2,1.25,5,2,1.25,10,4,2.5,False
4.0.0,1,2011-12-07,PubSubProtocol.UnsubscribeRequest.java,PubSubProtocol.UnsubscribeRequest,org.apache.hedwig.protocol.PubSubProtocol.UnsubscribeRequest.isInitialized(),5,2,0,0,2,1,1,1,0,1,1,3,3,3,11,11,11,14,14,14,1,1,3,3,3,11,11,11,14,14,14,True
4.0.0,1,2011-12-07,LedgerHandle.java,LedgerHandle,org.apache.bookkeeper.client.LedgerHandle.close(),9,5,0,1,2,1,1,1,0,3,1,6,3,2,2,1,0.666667,8,3,2.666667,3,1,6,3,2,2,1,0.666667,8,3,2.666667,False
4.0.0,1,2011-12-07,HierarchicalLedgerManager.java,HierarchicalLedgerManager,org.apache.bookkeeper.meta.HierarchicalLedgerManager.run(),15,1,0,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.0.0,1,2011-12-07,PubSubProtocol.RegionSpecificSeqId.Builder.java,PubSubProtocol.RegionSpecificSeqId.Builder,org.apache.hedwig.protocol.PubSubProtocol.RegionSpecificSeqId.Builder.clone(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.0.0,1,2011-12-07,PubSubProtocol.Message.Builder.java,PubSubProtocol.Message.Builder,org.apache.hedwig.protocol.PubSubProtocol.Message.Builder.setMsgId(org.apache.hedwig.protocol.PubSubProtocol.MessageSeqId),8,4,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.0.0,1,2011-12-07,PubSubProtocol.PublishRequest.Builder.java,PubSubProtocol.PublishRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.PublishRequest.Builder.mergeFrom(org.apache.hedwig.protocol.PubSubProtocol.PublishRequest),9,4,1,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.0.0,1,2011-12-07,FileInfo.java,FileInfo,org.apache.bookkeeper.bookie.FileInfo.release(),10,2,0,0,3,4,3,1,0,2,1,2,1,1,2,1,1,4,2,2,2,1,2,1,1,2,1,1,4,2,2,False
4.0.0,1,2011-12-07,NIOServerFactory.Cnxn.java,NIOServerFactory.Cnxn,org.apache.bookkeeper.proto.NIOServerFactory.Cnxn.close(),48,10,0,0,8,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.0.0,1,2011-12-07,PerChannelBookieClient.java,PerChannelBookieClient,org.apache.bookkeeper.proto.PerChannelBookieClient.errorOutReadKey(CompletionKey),13,1,1,1,2,1,1,1,0,2,1,2,1,1,2,1,1,4,2,2,2,1,2,1,1,2,1,1,4,2,2,False
4.0.0,1,2011-12-07,LedgerCache.java,LedgerCache,"'org.apache.bookkeeper.bookie.LedgerCache.writeBuffers(Long, List, FileInfo, int, int)'",28,7,5,4,8,8,2,1,0,3,2,5,2,1.666667,5,2,1.666667,10,4,3.333333,3,2,5,2,1.666667,5,2,1.666667,10,4,3.333333,False
4.0.0,1,2011-12-07,ProxyStopDeliveryHandler.java,ProxyStopDeliveryHandler,"'org.apache.hedwig.server.proxy.ProxyStopDeliveryHandler.handleRequest(PubSubRequest, Channel)'",24,4,2,2,4,4,2,1,0,1,1,73,73,73,0,0,0,73,73,73,1,1,73,73,73,0,0,0,73,73,73,True
4.0.0,1,2011-12-07,PubSubProtocol.PubSubResponse.Builder.java,PubSubProtocol.PubSubResponse.Builder,org.apache.hedwig.protocol.PubSubProtocol.PubSubResponse.Builder.setTopic(com.google.protobuf.ByteString),8,4,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.0.0,1,2011-12-07,SafeAsyncZKCallback.StatCallback.java,SafeAsyncZKCallback.StatCallback,"'org.apache.hedwig.zookeeper.SafeAsyncZKCallback.StatCallback.processResult(int, String, Object, Stat)'",7,1,4,0,2,2,2,1,0,1,1,98,98,98,0,0,0,98,98,98,1,1,98,98,98,0,0,0,98,98,98,False
4.0.0,1,2011-12-07,RegionManager.java,RegionManager,"'org.apache.hedwig.server.regions.RegionManager.onFirstLocalSubscribe(ByteString, boolean, Callback)'",70,1,3,4,12,14,4,1,0,11,2,195,180,17.727273,14,4,1.272727,209,180,19,11,2,195,180,17.727273,14,4,1.272727,209,180,19,True
