Version,ReleaseIndex,ReleaseData,File,Class,Signature,LOC,NumStatements,NumParams,NumLocalVars,Cyclomatic,CognitiveComplexity,NestingDepth,ReturnTypeComplexity,CodeSmells,MethodHistories,N-Authors,Churn,Stmt_Added,Stmt_Deleted,Total_MethodHistories,Total_N-Authors,Total_Churn,Total_Stmt_Added,Total_Stmt_Deleted,isBuggy
4.1.0,2,2012-06-13,ServerConfiguration.java,ServerConfiguration,org.apache.hedwig.server.common.ServerConfiguration.getReadAheadCount(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,BookKeeper.SyncOpenCallback.java,BookKeeper.SyncOpenCallback,"org.apache.bookkeeper.client.BookKeeper.SyncOpenCallback.openComplete(int, LedgerHandle, Object)",7,5,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,DigestManager.java,DigestManager,"org.apache.bookkeeper.client.DigestManager.verifyDigest(long, ChannelBuffer)",3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,BookKeeperAdmin.java,BookKeeperAdmin,"org.apache.bookkeeper.client.BookKeeperAdmin.processResult(int, String, Object)",8,2,3,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,TopicSubscriber.java,TopicSubscriber,org.apache.hedwig.client.data.TopicSubscriber.getTopic(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2,1,1,False
4.1.0,2,2012-06-13,TestClient.java,TestClient,org.apache.bookkeeper.benchmark.TestClient.main(String[]),128,26,1,41,24,27,5,1,1,9,1,260,171,89,21,2,294,185,109,False
4.1.0,2,2012-06-13,AbstractConfiguration.java,AbstractConfiguration,org.apache.hedwig.conf.AbstractConfiguration.loadConf(URL),4,2,1,1,1,0,0,1,0,0,0,0,0,0,1,1,45,45,0,False
4.1.0,2,2012-06-13,PubSubProtocol.PubSubRequest.java,PubSubProtocol.PubSubRequest,org.apache.hedwig.protocol.PubSubProtocol.PubSubRequest.getSerializedSize(),50,18,0,3,14,13,1,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PubSubProtocol.SubscriptionState.Builder.java,PubSubProtocol.SubscriptionState.Builder,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionState.Builder.getMessageBound(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,BookieClient.java,BookieClient,"org.apache.bookkeeper.proto.BookieClient.writeComplete(int, long, long, InetSocketAddress, Object)",7,3,5,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PubSubProtocol.PublishRequest.java,PubSubProtocol.PublishRequest,org.apache.hedwig.protocol.PubSubProtocol.PublishRequest.internalGetFieldAccessorTable(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PubSubProtocol.StartDeliveryRequest.Builder.java,PubSubProtocol.StartDeliveryRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.StartDeliveryRequest.Builder.mergeFrom(com.google.protobuf.Message),8,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,ServerConfiguration.java,ServerConfiguration,org.apache.hedwig.server.common.ServerConfiguration.getZkHostsPrefix(StringBuilder),3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,SubscriptionEventListener.java,SubscriptionEventListener,"org.apache.hedwig.server.subscriptions.SubscriptionEventListener.onFirstLocalSubscribe(ByteString, boolean, Callback)",0,0,3,0,1,0,0,1,0,0,0,0,0,0,1,1,57,57,0,False
4.1.0,2,2012-06-13,PubSubProtocol.SubscribeRequest.java,PubSubProtocol.SubscribeRequest,"org.apache.hedwig.protocol.PubSubProtocol.SubscribeRequest.parseFrom(java.io.InputStream, com.google.protobuf.ExtensionRegistryLite)",3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,LedgerEntryPage.java,LedgerEntryPage,org.apache.bookkeeper.bookie.LedgerEntryPage.inUse(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PubSubProtocol.Message.java,PubSubProtocol.Message,org.apache.hedwig.protocol.PubSubProtocol.Message.getDescriptor(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,8,4,4,False
4.1.0,2,2012-06-13,CallbackUtils.java,CallbackUtils,"org.apache.hedwig.util.CallbackUtils.multiCallback(int, Callback, Object)",3,1,3,0,1,0,0,2,0,0,0,0,0,0,1,1,2,1,1,False
4.1.0,2,2012-06-13,BufferedChannel.java,BufferedChannel,org.apache.bookkeeper.bookie.BufferedChannel.flush(boolean),14,2,1,0,3,2,1,1,0,0,0,0,0,0,1,1,2,1,1,False
4.1.0,2,2012-06-13,InterleavedLedgerStorage.java,InterleavedLedgerStorage,org.apache.bookkeeper.bookie.InterleavedLedgerStorage.flush(),22,6,0,1,5,5,2,1,0,2,1,42,20,22,2,1,42,20,22,False
4.1.0,2,2012-06-13,PubSubProtocol.PubSubRequest.Builder.java,PubSubProtocol.PubSubRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.PubSubRequest.Builder.mergeSubscribeRequest(org.apache.hedwig.protocol.PubSubProtocol.SubscribeRequest),9,3,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PubSubProtocol.PubSubRequest.Builder.java,PubSubProtocol.PubSubRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.PubSubRequest.Builder.hasConsumeRequest(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,BookieServer.java,BookieServer,"org.apache.bookkeeper.proto.BookieServer.writeComplete(int, long, long, InetSocketAddress, Object)",25,12,5,5,4,4,2,1,0,2,1,27,26,1,3,1,30,28,2,True
4.1.0,2,2012-06-13,PubSubProtocol.PubSubResponse.Builder.java,PubSubProtocol.PubSubResponse.Builder,org.apache.hedwig.protocol.PubSubProtocol.PubSubResponse.Builder.setMessage(org.apache.hedwig.protocol.PubSubProtocol.Message.Builder),5,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,BookieClient.java,BookieClient,"org.apache.bookkeeper.proto.BookieClient.operationComplete(int, Void)",7,2,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,LedgerHandle.java,LedgerHandle,org.apache.bookkeeper.client.LedgerHandle.rereadMetadata(GenericCallback),20,1,1,1,3,3,2,1,0,3,1,37,19,18,7,2,65,44,21,False
4.1.0,2,2012-06-13,ClientConfiguration.java,ClientConfiguration,org.apache.hedwig.client.conf.ClientConfiguration.getMaximumMessageSize(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PubSubProtocol.OperationType.java,PubSubProtocol.OperationType,org.apache.hedwig.protocol.PubSubProtocol.OperationType.internalGetValueMap(),3,1,0,0,1,0,0,2,0,0,0,0,0,0,1,1,6,3,3,False
4.1.0,2,2012-06-13,PerChannelBookieClient.java,PerChannelBookieClient,"org.apache.bookkeeper.proto.PerChannelBookieClient.exceptionCaught(ChannelHandlerContext, ExceptionEvent)",28,5,2,3,8,9,3,1,0,3,2,18,16,2,5,3,23,19,4,False
4.1.0,2,2012-06-13,PubSubProtocol.PubSubResponse.java,PubSubProtocol.PubSubResponse,org.apache.hedwig.protocol.PubSubProtocol.PubSubResponse.getTopic(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,220,199,21,False
4.1.0,2,2012-06-13,BookieServer.java,BookieServer,org.apache.bookkeeper.proto.BookieServer.start(),10,7,0,0,1,0,0,1,0,3,2,6,6,0,7,3,221,219,2,True
4.1.0,2,2012-06-13,LedgerEntry.java,LedgerEntry,org.apache.bookkeeper.client.LedgerEntry.getEntryId(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PubSubProtocol.PubSubRequest.Builder.java,PubSubProtocol.PubSubRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.PubSubRequest.Builder.internalGetResult(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PubSubProtocol.SubscriptionOptions.java,PubSubProtocol.SubscriptionOptions,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionOptions.parseFrom(byte[]),3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,BookieShell.java,BookieShell,org.apache.bookkeeper.bookie.BookieShell.getLedgerFile(long),12,4,1,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,MySqlClient.java,MySqlClient,"org.apache.bookkeeper.benchmark.MySqlClient.writeSameEntryBatch(byte[], int)",14,10,2,2,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,JLineHedwigCompletor.java,JLineHedwigCompletor,"org.apache.hedwig.admin.console.JLineHedwigCompletor.completeTopic(String, String, List)",13,2,3,2,5,6,3,1,1,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,LedgerStorage.java,LedgerStorage,org.apache.bookkeeper.bookie.LedgerStorage.flush(),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PubSubProtocol.SubscriptionOptions.java,PubSubProtocol.SubscriptionOptions,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionOptions.getDefaultInstance(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PubSubProtocol.MessageSeqId.Builder.java,PubSubProtocol.MessageSeqId.Builder,org.apache.hedwig.protocol.PubSubProtocol.MessageSeqId.Builder.clone(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PubSubProtocol.RegionSpecificSeqId.Builder.java,PubSubProtocol.RegionSpecificSeqId.Builder,org.apache.hedwig.protocol.PubSubProtocol.RegionSpecificSeqId.Builder.setSeqId(long),5,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PubSubServerMXBean.java,PubSubServerMXBean,org.apache.hedwig.server.netty.PubSubServerMXBean.getUnsubStats(),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PubSubProtocol.PubSubRequest.java,PubSubProtocol.PubSubRequest,org.apache.hedwig.protocol.PubSubProtocol.PubSubRequest.hasTopic(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PubSubProtocol.RegionSpecificSeqId.Builder.java,PubSubProtocol.RegionSpecificSeqId.Builder,org.apache.hedwig.protocol.PubSubProtocol.RegionSpecificSeqId.Builder.isInitialized(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,BookKeeper.java,BookKeeper,org.apache.bookkeeper.client.BookKeeper.getBookieClient(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2,1,1,False
4.1.0,2,2012-06-13,LocalDBPersistenceManager.java,LocalDBPersistenceManager,"org.apache.hedwig.server.persistence.LocalDBPersistenceManager.createTable(Connection, ByteString)",18,2,2,2,4,5,3,1,0,4,1,14,11,3,5,2,16,12,4,False
4.1.0,2,2012-06-13,PubSubProtocol.Message.Builder.java,PubSubProtocol.Message.Builder,org.apache.hedwig.protocol.PubSubProtocol.Message.Builder.mergeFrom(org.apache.hedwig.protocol.PubSubProtocol.Message),15,6,1,0,5,4,1,1,0,0,0,0,0,0,1,1,2,0,2,False
4.1.0,2,2012-06-13,PubSubProtocol.StartDeliveryRequest.java,PubSubProtocol.StartDeliveryRequest,org.apache.hedwig.protocol.PubSubProtocol.StartDeliveryRequest.initFields(),2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,9,2,7,False
4.1.0,2,2012-06-13,ClientConfiguration.java,ClientConfiguration,org.apache.bookkeeper.conf.ClientConfiguration.setReadTimeout(int),4,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,BookkeeperPersistenceManager.java,BookkeeperPersistenceManager,org.apache.hedwig.server.persistence.BookkeeperPersistenceManager.clearMessageBound(ByteString),3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PubSubProtocol.LedgerRange.java,PubSubProtocol.LedgerRange,org.apache.hedwig.protocol.PubSubProtocol.LedgerRange.hasEndSeqIdIncluded(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,14,7,7,False
4.1.0,2,2012-06-13,PubSubProtocol.LedgerRange.java,PubSubProtocol.LedgerRange,org.apache.hedwig.protocol.PubSubProtocol.LedgerRange.newBuilder(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PubSubProtocol.ConsumeRequest.Builder.java,PubSubProtocol.ConsumeRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.ConsumeRequest.Builder.clearSubscriberId(),5,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,LedgerHandle.LastConfirmedCtx.java,LedgerHandle.LastConfirmedCtx,org.apache.bookkeeper.client.LedgerHandle.LastConfirmedCtx.getRC(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,BookieShell.java,BookieShell,"org.apache.bookkeeper.bookie.BookieShell.scanJournal(long, JournalScanner)",4,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,ServerStats.java,ServerStats,org.apache.bookkeeper.proto.ServerStats.getMaxLatency(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,BKStats.OpStatData.java,BKStats.OpStatData,org.apache.bookkeeper.proto.BKStats.OpStatData.getNumSuccessOps(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,ServerConfiguration.java,ServerConfiguration,org.apache.bookkeeper.conf.ServerConfiguration.setLedgerDirNames(String[]),7,3,1,0,2,1,1,1,0,1,1,2,1,1,2,2,4,2,2,False
4.1.0,2,2012-06-13,PubSubServer.java,PubSubServer,org.apache.hedwig.server.netty.PubSubServer.run(),33,2,0,1,3,3,2,1,1,1,1,2,2,0,1,1,2,2,0,False
4.1.0,2,2012-06-13,PubSubProtocol.Message.java,PubSubProtocol.Message,org.apache.hedwig.protocol.PubSubProtocol.Message.getBody(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,10,2,8,False
4.1.0,2,2012-06-13,PubSubProtocol.MessageSeqId.Builder.java,PubSubProtocol.MessageSeqId.Builder,org.apache.hedwig.protocol.PubSubProtocol.MessageSeqId.Builder.getDescriptorForType(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,InMemorySubscriptionState.java,InMemorySubscriptionState,org.apache.hedwig.server.subscriptions.InMemorySubscriptionState.getLastConsumeSeqId(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,ClientConfiguration.java,ClientConfiguration,org.apache.bookkeeper.conf.ClientConfiguration.setThrottleValue(int),4,2,1,0,1,0,0,1,0,0,0,0,0,0,1,1,2,1,1,False
4.1.0,2,2012-06-13,PubSubProtocol.RegionSpecificSeqId.Builder.java,PubSubProtocol.RegionSpecificSeqId.Builder,org.apache.hedwig.protocol.PubSubProtocol.RegionSpecificSeqId.Builder.hasSeqId(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PubSubProtocol.ConsumeRequest.java,PubSubProtocol.ConsumeRequest,org.apache.hedwig.protocol.PubSubProtocol.ConsumeRequest.writeTo(com.google.protobuf.CodedOutputStream),10,4,1,0,3,2,1,1,0,0,0,0,0,0,1,1,156,135,21,False
4.1.0,2,2012-06-13,ReadLastConfirmedOp.java,ReadLastConfirmedOp,"org.apache.bookkeeper.client.ReadLastConfirmedOp.readEntryComplete(int, long, long, ChannelBuffer, Object)",40,8,5,3,9,10,3,1,0,10,2,31,19,12,18,2,55,33,22,False
4.1.0,2,2012-06-13,LedgerCacheMXBean.java,LedgerCacheMXBean,org.apache.bookkeeper.bookie.LedgerCacheMXBean.getOpenFileLimit(),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PubSubProtocol.SubscriptionOptions.java,PubSubProtocol.SubscriptionOptions,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionOptions.getDescriptor(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,HierarchicalLedgerManager.java,HierarchicalLedgerManager,"org.apache.bookkeeper.meta.HierarchicalLedgerManager.asyncProcessLedgers(Processor, AsyncCallback.VoidCallback, Object, int, int)",27,1,5,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,ClientConfiguration.java,ClientConfiguration,org.apache.bookkeeper.conf.ClientConfiguration.getClientTcpNoDelay(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,BookieServer.java,BookieServer,org.apache.bookkeeper.proto.BookieServer.getLocalAddress(),7,1,0,0,2,2,2,1,0,0,0,0,0,0,2,2,10,9,1,True
4.1.0,2,2012-06-13,HedwigClientImpl.java,HedwigClientImpl,"org.apache.hedwig.client.netty.HedwigClientImpl.create(ClientConfiguration, ChannelFactory)",3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PubSubProtocol.LedgerRange.java,PubSubProtocol.LedgerRange,"org.apache.hedwig.protocol.PubSubProtocol.LedgerRange.parseFrom(java.io.InputStream, com.google.protobuf.ExtensionRegistryLite)",3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,BookieShell.java,BookieShell,org.apache.bookkeeper.bookie.BookieShell.printLastLogMark(),5,3,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,LedgerDescriptorReadOnlyImpl.java,LedgerDescriptorReadOnlyImpl,org.apache.bookkeeper.bookie.LedgerDescriptorReadOnlyImpl.addEntry(ByteBuffer),4,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,LedgerHandle.java,LedgerHandle,"org.apache.bookkeeper.client.LedgerHandle.asyncAddEntry(byte[], int, int, AddCallback, Object)",4,2,5,1,1,0,0,1,0,0,0,0,0,0,11,2,154,109,45,False
4.1.0,2,2012-06-13,LedgerHandle.java,LedgerHandle,org.apache.bookkeeper.client.LedgerHandle.sendAddSuccessCallbacks(),13,2,0,1,3,3,2,1,0,0,0,0,0,0,1,1,157,156,1,False
4.1.0,2,2012-06-13,PubSubProtocol.SubscribeRequest.Builder.java,PubSubProtocol.SubscribeRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.SubscribeRequest.Builder.clearSubscriberId(),5,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,ReadAheadCacheMXBean.java,ReadAheadCacheMXBean,org.apache.hedwig.server.persistence.ReadAheadCacheMXBean.getMaxCacheSize(),0,0,0,0,1,0,0,1,0,1,1,45,45,0,1,1,45,45,0,False
4.1.0,2,2012-06-13,LedgerEntryPage.java,LedgerEntryPage,org.apache.bookkeeper.bookie.LedgerEntryPage.setClean(int),3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,ZkSubscriptionManager.java,ZkSubscriptionManager,"org.apache.hedwig.server.subscriptions.ZkSubscriptionManager.createSubscriptionState(ByteString, ByteString, SubscriptionState, Callback, Object)",17,1,5,1,3,3,2,1,0,0,0,0,0,0,4,1,36,18,18,False
4.1.0,2,2012-06-13,RoundRobinDistributionSchedule.java,RoundRobinDistributionSchedule,"org.apache.bookkeeper.client.RoundRobinDistributionSchedule.getReplicaIndex(long, int)",6,2,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,ZkSubscriptionManager.java,ZkSubscriptionManager,"org.apache.hedwig.server.subscriptions.ZkSubscriptionManager.topicSubscribersPath(StringBuilder, ByteString)",3,1,2,0,1,0,0,1,0,0,0,0,0,0,1,1,226,226,0,False
4.1.0,2,2012-06-13,BookkeeperPersistenceManager.RangeScanOp.java,BookkeeperPersistenceManager.RangeScanOp,org.apache.hedwig.server.persistence.BookkeeperPersistenceManager.RangeScanOp.runInternal(),10,3,0,0,3,2,1,1,0,1,1,5,3,2,2,2,741,739,2,False
4.1.0,2,2012-06-13,HedwigConsole.java,HedwigConsole,org.apache.hedwig.admin.console.HedwigConsole.usage(),9,5,0,1,2,1,1,1,5,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,OrderedSafeExecutor.java,OrderedSafeExecutor,org.apache.bookkeeper.util.OrderedSafeExecutor.chooseThread(),7,2,0,0,2,1,1,1,0,0,0,0,0,0,1,1,98,98,0,False
4.1.0,2,2012-06-13,BookKeeperAdmin.RecoverCallbackWrapper.java,BookKeeperAdmin.RecoverCallbackWrapper,"org.apache.bookkeeper.client.BookKeeperAdmin.RecoverCallbackWrapper.processResult(int, String, Object)",3,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,BookkeeperPersistenceManager.AcquireOp.java,BookkeeperPersistenceManager.AcquireOp,"org.apache.hedwig.server.persistence.BookkeeperPersistenceManager.AcquireOp.processTopicLedgersNodeData(byte[], int)",37,7,2,8,5,5,2,1,0,0,0,0,0,0,3,1,6,3,3,False
4.1.0,2,2012-06-13,PubSubProtocol.RegionSpecificSeqId.Builder.java,PubSubProtocol.RegionSpecificSeqId.Builder,org.apache.hedwig.protocol.PubSubProtocol.RegionSpecificSeqId.Builder.hasRegion(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,InterleavedLedgerStorage.java,InterleavedLedgerStorage,org.apache.bookkeeper.bookie.InterleavedLedgerStorage.shutdown(),11,3,0,0,2,2,2,1,0,1,1,5,5,0,1,1,5,5,0,False
4.1.0,2,2012-06-13,PubSubProtocol.LedgerRange.Builder.java,PubSubProtocol.LedgerRange.Builder,org.apache.hedwig.protocol.PubSubProtocol.LedgerRange.Builder.clearEndSeqIdIncluded(),5,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,BookkeeperInternalCallbacks.MultiCallback.java,BookkeeperInternalCallbacks.MultiCallback,org.apache.bookkeeper.proto.BookkeeperInternalCallbacks.MultiCallback.tick(),9,1,0,0,3,3,2,1,0,0,0,0,0,0,1,1,66,66,0,False
4.1.0,2,2012-06-13,ZkTopicManager.java,ZkTopicManager,"org.apache.hedwig.server.topics.ZkTopicManager.operationFailed(Object, PubSubException)",4,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,BookieProtocol.PacketHeader.java,BookieProtocol.PacketHeader,org.apache.bookkeeper.proto.BookieProtocol.PacketHeader.toInt(),7,1,0,0,2,1,1,1,0,0,0,0,0,0,1,1,65,65,0,False
4.1.0,2,2012-06-13,HedwigCommands.java,HedwigCommands,org.apache.hedwig.admin.console.HedwigCommands.getHedwigCommands(),3,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PubSubProtocol.Message.java,PubSubProtocol.Message,org.apache.hedwig.protocol.PubSubProtocol.Message.getDefaultInstanceForType(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,BookieShell.java,BookieShell,"org.apache.bookkeeper.bookie.BookieShell.scanJournal(long, boolean)",16,2,2,1,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PubSubProtocol.SubscriptionState.java,PubSubProtocol.SubscriptionState,"org.apache.hedwig.protocol.PubSubProtocol.SubscriptionState.parseDelimitedFrom(java.io.InputStream, com.google.protobuf.ExtensionRegistryLite)",8,2,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PubSubProtocol.LedgerRanges.java,PubSubProtocol.LedgerRanges,org.apache.hedwig.protocol.PubSubProtocol.LedgerRanges.getDefaultInstanceForType(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PubSubCallback.java,PubSubCallback,org.apache.hedwig.client.handlers.PubSubCallback.getFailureException(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PubSubServer.java,PubSubServer,org.apache.hedwig.server.netty.PubSubServer.instantiatePersistenceManager(TopicManager),21,5,1,3,4,5,3,1,0,1,1,4,4,0,4,3,374,372,2,False
4.1.0,2,2012-06-13,PubSubProtocol.StopDeliveryRequest.Builder.java,PubSubProtocol.StopDeliveryRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.StopDeliveryRequest.Builder.internalGetResult(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,SyncCounter.java,SyncCounter,org.apache.bookkeeper.client.SyncCounter.getSequence(),3,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PendingAddOp.java,PendingAddOp,"org.apache.bookkeeper.client.PendingAddOp.writeComplete(int, long, long, InetSocketAddress, Object)",35,5,5,2,7,5,2,1,0,1,1,4,4,0,5,2,20,16,4,False
4.1.0,2,2012-06-13,HardLink.HardLinkCGUnix.java,HardLink.HardLinkCGUnix,"org.apache.bookkeeper.util.HardLink.HardLinkCGUnix.linkOne(File, File)",8,5,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,LedgerHandle.LastConfirmedCtx.java,LedgerHandle.LastConfirmedCtx,org.apache.bookkeeper.client.LedgerHandle.LastConfirmedCtx.setRC(int),3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PubSubProtocol.SubscriptionOptions.Builder.java,PubSubProtocol.SubscriptionOptions.Builder,"org.apache.hedwig.protocol.PubSubProtocol.SubscriptionOptions.Builder.mergeFrom(com.google.protobuf.CodedInputStream, com.google.protobuf.ExtensionRegistryLite)",35,2,2,4,7,6,3,1,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,BookkeeperPersistenceManager.SetMessageBoundOp.java,BookkeeperPersistenceManager.SetMessageBoundOp,org.apache.hedwig.server.persistence.BookkeeperPersistenceManager.SetMessageBoundOp.runInternal(),6,2,0,1,2,1,1,1,0,1,1,24,24,0,1,1,24,24,0,False
