2026-01-22 23:06:44.432 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleStatsLogger.java (3461 chars)
2026-01-22 23:06:44.434 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LocalBookieEnsemblePlacementPolicy.java (4734 chars)
2026-01-22 23:06:44.435 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandleAdv.java (9047 chars)
2026-01-22 23:06:44.438 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java (96534 chars)
2026-01-22 23:06:44.483 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java (7005 chars)
2026-01-22 23:06:44.484 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/util/collections/ConcurrentLongLongPairHashMap.java (18789 chars)
2026-01-22 23:06:44.494 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java (3534 chars)
2026-01-22 23:06:44.495 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java (3491 chars)
2026-01-22 23:06:44.496 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java (1431 chars)
2026-01-22 23:06:44.496 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieCriticalThread.java (1601 chars)
2026-01-22 23:06:44.496 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/tls/TLSContextFactory.java (11636 chars)
2026-01-22 23:06:44.500 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/BoundExponentialBackoffRetryPolicy.java (1519 chars)
2026-01-22 23:06:44.500 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SkipListArena.java (7881 chars)
2026-01-22 23:06:44.502 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java (7779 chars)
2026-01-22 23:06:44.504 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/AuthCallbacks.java (1088 chars)
2026-01-22 23:06:44.504 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java (6036 chars)
2026-01-22 23:06:44.507 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Stats.java (2659 chars)
2026-01-22 23:06:44.508 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java (23031 chars)
2026-01-22 23:06:44.516 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java (4722 chars)
2026-01-22 23:06:44.518 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PacketProcessorBaseV3.java (3737 chars)
2026-01-22 23:06:44.519 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerIdGenerator.java (6164 chars)
2026-01-22 23:06:44.520 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/TryReadLastConfirmedOp.java (4680 chars)
2026-01-22 23:06:44.522 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java (23264 chars)
2026-01-22 23:06:44.527 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java (3986 chars)
2026-01-22 23:06:44.528 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java (6393 chars)
2026-01-22 23:06:44.528 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/LocalBookiesRegistry.java (1648 chars)
2026-01-22 23:06:44.528 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/package-info.java (905 chars)
2026-01-22 23:06:44.528 [main] DEBUG i.f.isw2.metrics.MetricsCalculator - File parsato correttamente ma 0 metodi trovati: bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/package-info.java
2026-01-22 23:06:44.528 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetworkTopology.java (2138 chars)
2026-01-22 23:06:44.529 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/package-info.java (927 chars)
2026-01-22 23:06:44.529 [main] DEBUG i.f.isw2.metrics.MetricsCalculator - File parsato correttamente ma 0 metodi trovati: bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/package-info.java
2026-01-22 23:06:44.529 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetworkTopologyImpl.java (32170 chars)
2026-01-22 23:06:44.538 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexInMemPageMgr.java (24283 chars)
2026-01-22 23:06:44.544 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LEPStateChangeCallback.java (1131 chars)
2026-01-22 23:06:44.544 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/feature/SettableFeatureProvider.java (1580 chars)
2026-01-22 23:06:44.545 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ConnectionPeer.java (2246 chars)
2026-01-22 23:06:44.545 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java (228111 chars)
2026-01-22 23:06:44.633 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java (69974 chars)
2026-01-22 23:06:44.655 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java (59952 chars)
2026-01-22 23:06:44.669 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetUtils.java (3156 chars)
2026-01-22 23:06:44.670 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryKey.java (2481 chars)
2026-01-22 23:06:44.671 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LongZkLedgerIdGenerator.java (15984 chars)
2026-01-22 23:06:44.675 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java (2651 chars)
2026-01-22 23:06:44.675 [main] DEBUG i.f.isw2.metrics.MetricsCalculator - File parsato correttamente ma 0 metodi trovati: bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java
2026-01-22 23:06:44.675 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Nessun metodo trovato in: bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java
2026-01-22 23:06:44.675 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java (56936 chars)
2026-01-22 23:06:44.686 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java (7065 chars)
2026-01-22 23:06:44.688 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java (1894 chars)
2026-01-22 23:06:44.688 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/net/Node.java (2312 chars)
2026-01-22 23:06:44.688 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/processor/RequestProcessor.java (1248 chars)
2026-01-22 23:06:44.688 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/package-info.java (939 chars)
2026-01-22 23:06:44.689 [main] DEBUG i.f.isw2.metrics.MetricsCalculator - File parsato correttamente ma 0 metodi trovati: bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/package-info.java
2026-01-22 23:06:44.689 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ShortReadException.java (1277 chars)
2026-01-22 23:06:44.689 [main] DEBUG i.f.isw2.metrics.MetricsCalculator - File parsato correttamente ma 0 metodi trovati: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ShortReadException.java
2026-01-22 23:06:44.689 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestProcessor.java (18585 chars)
2026-01-22 23:06:44.694 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LongHierarchicalLedgerManagerFactory.java (1126 chars)
2026-01-22 23:06:44.694 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsLogger.java (2062 chars)
2026-01-22 23:06:44.694 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java (21473 chars)
2026-01-22 23:06:44.699 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LegacyHierarchicalLedgerManager.java (11344 chars)
2026-01-22 23:06:44.702 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java (4052 chars)
2026-01-22 23:06:44.703 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-stats-providers/prometheus-metrics-provider/src/main/java/org/apache/bookkeeper/stats/package-info.java (905 chars)
2026-01-22 23:06:44.703 [main] DEBUG i.f.isw2.metrics.MetricsCalculator - File parsato correttamente ma 0 metodi trovati: bookkeeper-stats-providers/prometheus-metrics-provider/src/main/java/org/apache/bookkeeper/stats/package-info.java
2026-01-22 23:06:44.703 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java (18536 chars)
2026-01-22 23:06:44.708 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/package-info.java (909 chars)
2026-01-22 23:06:44.708 [main] DEBUG i.f.isw2.metrics.MetricsCalculator - File parsato correttamente ma 0 metodi trovati: bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/package-info.java
2026-01-22 23:06:44.708 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperProtocol.java (482103 chars)
2026-01-22 23:06:44.984 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java (5324 chars)
2026-01-22 23:06:44.987 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java (1897 chars)
2026-01-22 23:06:44.988 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java (4506 chars)
2026-01-22 23:06:44.990 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/feature/CacheableFeatureProvider.java (2738 chars)
2026-01-22 23:06:44.991 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java (21237 chars)
2026-01-22 23:06:44.998 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/shims/zk/ZooKeeperServerShimFactory.java (1237 chars)
2026-01-22 23:06:44.998 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-stats-providers/prometheus-metrics-provider/src/main/java/org/apache/bookkeeper/stats/PrometheusUtil.java (2611 chars)
2026-01-22 23:06:44.999 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java (11959 chars)
2026-01-22 23:06:45.005 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-stats-providers/twitter-finagle-provider/src/main/java/org/apache/bookkeeper/stats/twitter/finagle/package-info.java (938 chars)
2026-01-22 23:06:45.005 [main] DEBUG i.f.isw2.metrics.MetricsCalculator - File parsato correttamente ma 0 metodi trovati: bookkeeper-stats-providers/twitter-finagle-provider/src/main/java/org/apache/bookkeeper/stats/twitter/finagle/package-info.java
2026-01-22 23:06:45.005 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/common/annotation/package-info.java (911 chars)
2026-01-22 23:06:45.005 [main] DEBUG i.f.isw2.metrics.MetricsCalculator - File parsato correttamente ma 0 metodi trovati: bookkeeper-server/src/main/java/org/apache/bookkeeper/common/annotation/package-info.java
2026-01-22 23:06:45.006 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java (5186 chars)
2026-01-22 23:06:45.007 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CommonConfigurationKeys.java (1357 chars)
2026-01-22 23:06:45.007 [main] DEBUG i.f.isw2.metrics.MetricsCalculator - File parsato correttamente ma 0 metodi trovati: bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CommonConfigurationKeys.java
2026-01-22 23:06:45.007 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Nessun metodo trovato in: bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CommonConfigurationKeys.java
2026-01-22 23:06:45.007 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ListenerBasedPendingReadOp.java (2574 chars)
2026-01-22 23:06:45.008 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleMetricsProvider.java (5717 chars)
2026-01-22 23:06:45.010 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-stats-providers/prometheus-metrics-provider/src/main/java/org/apache/bookkeeper/stats/PrometheusStatsLogger.java (2999 chars)
2026-01-22 23:06:45.011 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java (25268 chars)
2026-01-22 23:06:45.017 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsLogger.java (3323 chars)
2026-01-22 23:06:45.018 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SyncThread.java (6991 chars)
2026-01-22 23:06:45.020 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java (15699 chars)
2026-01-22 23:06:45.024 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java (78815 chars)
2026-01-22 23:06:45.044 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java (42047 chars)
2026-01-22 23:06:45.056 [main] DEBUG i.f.i.metrics.StaticAnalysisService - Analisi file: bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LastAddConfirmedUpdateNotification.java (1381 chars)
